ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
1992;REGIÃO NORDESTE;PE;ÓLEO DIESEL;2616300;VICENCIA                      ;3061400
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2700506;BARRA DE SANTO ANTONIO        ;2872250
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2700603;BARRA DE SAO MIGUEL           ;953100
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2701006;BOCA DA MATA                  ;3244300
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2701103;BRANQUINHA                    ;10050
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2701901;CHA PRETA                     ;104650
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2702355;CRAIBAS                       ;191050
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2702401;DELMIRO GOUVEIA               ;2043750
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2702509;DOIS RIACHOS                  ;300650
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2702908;GIRAU DO PONCIANO             ;682050
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2703009;IBATEGUARA                    ;254350
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2703203;IGREJA NOVA                   ;1200000
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2703300;INHAPI                        ;306100
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2703505;JACUIPE                       ;34650
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2704005;JUNQUEIRO                     ;5026200
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2704102;LAGOA DA CANOA                ;487800
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2705109;MATRIZ DE CAMARAGIBE          ;1055050
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2705605;NOVO LINO                     ;389900
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2706407;PAO DE ACUCAR                 ;672850
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2706504;PASSO DE CAMARAGIBE           ;940350
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2707500;PORTO REAL DO COLEGIO         ;2759750
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2707608;QUEBRANGULO                   ;147250
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2707802;ROTEIRO                       ;1337200
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2708400;SAO JOSE DA TAPERA            ;1533800
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2709201;TRAIPU                        ;213550
1992;REGIÃO NORDESTE;AL;ÓLEO DIESEL;2709406;VICOSA                        ;1075700
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2801302;CAPELA                        ;1797650
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2801507;CARMOPOLIS                    ;402520
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2802201;FEIRA NOVA                    ;248300
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2802309;FREI PAULO                    ;1280000
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2804000;MARUIM                        ;2254150
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2804450;NOSSA SENHORA APARECIDA       ;700000
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2805707;PROPRIA                       ;1172400
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2805804;RIACHAO DO DANTAS             ;220000
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2806100;ROSARIO DO CATETE             ;2655000
1992;REGIÃO NORDESTE;SE;ÓLEO DIESEL;2807505;TOMAR DO GERU                 ;85000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2900203;ABARE                         ;156700
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2900300;ACAJUTIBA                     ;395000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2901200;ANAGE                         ;360100
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2901501;ANGUERA                       ;85000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2901900;APORA                         ;135000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2902001;ARACATU                       ;871000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2902400;AURELINO LEAL                 ;644850
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2902605;BAIXA GRANDE                  ;689400
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2903105;BARRA DO ROCHA                ;470150
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2904403;BREJOLANDIA                   ;95600
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2905000;CACULE                        ;993450
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2905108;CAEM                          ;3276200
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2905205;CAETITE                       ;2392800
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2905809;CAMAMU                        ;1647400
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2906201;CANARANA                      ;2970000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2906309;CANAVIEIRAS                   ;815000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2906910;CAPELA DO ALTO ALEGRE         ;390000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2907003;CARDEAL DA SILVA              ;145000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2907208;CASA NOVA                     ;1744650
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2907305;CASTRO ALVES                  ;776850
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2907402;CATOLANDIA                    ;939000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2908000;COARACI                       ;620350
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2908107;COCOS                         ;580700
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2908700;CONDEUBA                      ;322100
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2908905;CORACAO DE MARIA              ;425000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2909103;CORIBE                        ;246350
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2909308;CORRENTINA                    ;15244840
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2909600;CRISOPOLIS                    ;135000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2909707;CRISTOPOLIS                   ;935100
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2910713;FATIMA                        ;265000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2911000;FLORESTA AZUL                 ;275350
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2911108;FORMOSA DO RIO PRETO          ;458650
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2911604;GOVERNADOR MANGABEIRA         ;4024200
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2911850;HELIOPOLIS                    ;150000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2911906;IACU                          ;7372252
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2913500;IGUAI                         ;340100
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2914107;IPUPIARA                      ;140250
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2914727;ITABELA                       ;1846200
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2914905;ITACARE                       ;20000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2915502;ITAJUIPE                      ;240150
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2915707;ITAMARI                       ;175000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2916100;ITAPARICA                     ;662522
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2916800;ITARANTIM                     ;405100
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2916908;ITIRUCU                       ;345150
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2917106;ITORORO                       ;323350
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2917203;ITUACU                        ;465000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2917351;JABORANDI                     ;181250
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2917904;JANDAIRA                      ;90000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2918200;JIQUIRICA                     ;176900
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2918803;LAJE                          ;5401550
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2919001;LAJEDINHO                     ;3718900
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2919303;LENCOIS                       ;3066900
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2921006;MATA DE SAO JOAO              ;659600
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2921502;MONTE SANTO                   ;787900
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2921804;MORTUGABA                     ;486100
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2922207;MUNIZ FERREIRA                ;205000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2922908;NOVA SOURE                    ;942300
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2923106;OLINDINA                      ;432900
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2923300;OURICANGAS                    ;50000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2924200;PEDRO ALEXANDRE               ;210700
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2924803;PIRITIBA                      ;982000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2925508;PRADO                         ;695250
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2925907;QUIJINGUE                     ;252900
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2925958;RAFAEL JAMBEIRO               ;7231050
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2926008;REMANSO                       ;1706950
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2926105;RETIROLANDIA                  ;1180000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2926202;RIACHAO DAS NEVES             ;775500
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2926806;RIO DO ANTONIO                ;495000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2927500;SANTA BARBARA                 ;160000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2927608;SANTA BRIGIDA                 ;319900
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2927802;SANTA CRUZ DA VITORIA         ;70200
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2927900;SANTA INES                    ;551300
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2928108;SANTA MARIA DA VITORIA        ;6265150
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2929406;SAO MIGUEL DAS MATAS          ;160000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2931400;TEODORO SAMPAIO               ;5568000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2931508;TEOFILANDIA                   ;2270500
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2931702;TERRA NOVA                    ;65000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2931800;TREMEDAL                      ;105100
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2932105;UBAIRA                        ;830000
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2932504;UNA                           ;1192900
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2932709;URUCUCA                       ;1301300
1992;REGIÃO NORDESTE;BA;ÓLEO DIESEL;2932806;UTINGA                        ;929750
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3100308;ABRE CAMPO                    ;1832900
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3101002;AGUAS VERMELHAS               ;1225800
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3101703;ALMENARA                      ;1724500
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3102009;ALTEROSA                      ;1425000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3102203;ALVARENGA                     ;55000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3102807;ANDRELANDIA                   ;645500
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3103005;ANTONIO DIAS                  ;1040000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3103706;ARAPONGA                      ;3804700
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3105105;BAMBUI                        ;3050000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3105504;BARAO DE MONTE ALTO           ;135000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3105709;BARRA LONGA                   ;120000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3106004;BELA VISTA DE MINAS           ;833400
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3106306;BELO ORIENTE                  ;5020000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3106403;BELO VALE                     ;385000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3107507;BOM JARDIM DE MINAS           ;615100
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3107604;BOM JESUS DA PENHA            ;425000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3107809;BOM JESUS DO GALHO            ;180000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3108007;BOM SUCESSO                   ;1075000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3108600;BRASILIA DE MINAS             ;1415200
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3109100;BUENO BRANDAO                 ;788670
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3110303;CALDAS                        ;1488710
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3110800;CAMPANARIO                    ;1598650
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3111504;CAMPOS ALTOS                  ;10455000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3111601;CAMPOS GERAIS                 ;1762400
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3111903;CANA VERDE                    ;260000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3112101;CAPARAO                       ;155000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3112608;CAPINOPOLIS                   ;5233700
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3112705;CAPITAO ENEAS                 ;1170000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3112802;CAPITOLIO                     ;3975500
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3112900;CAPUTIRA                      ;85000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3113701;CARLOS CHAGAS                 ;2001650
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3114007;CARMO DA MATA                 ;795000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3114104;CARMO DE MINAS                ;279000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3115801;CENTRALINA                    ;4814900
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3116409;CLARAVAL                      ;195000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3116506;CLARO DOS POCOES              ;320000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3117600;CONCEICAO DO PARA             ;950000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3117804;CONCEICAO DOS OUROS           ;640400
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3117901;CONGONHAL                     ;1049400
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3118908;CORDISBURGO                   ;770000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3119300;COROMANDEL                    ;6176050
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3120201;CRISTAIS                      ;505000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3120503;CRISTINA                      ;490000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3120600;CRUCILANDIA                   ;170000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3121100;DELFIM MOREIRA                ;145000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3121305;DESCOBERTO                    ;100000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3121801;DIONISIO                      ;380000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3122204;DIVINOLANDIA DE MINAS         ;230000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3122603;DOM JOAQUIM                   ;50000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3123502;DOURADOQUARA                  ;165000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3123804;ENGENHEIRO NAVARRO            ;20000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3124401;ESPIRITO SANTO DO DOURADO     ;425000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3124908;EUGENOPOLIS                   ;265000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3125602;FELISBURGO                    ;170000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3125700;FELIXLANDIA                   ;2756900
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3125904;FERROS                        ;1475000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3126609;FRANCISCO DUMONT              ;345000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3127303;GALILEIA                      ;391150
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3127400;GONCALVES                     ;100000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3127800;GRAO MOGOL                    ;420500
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3128903;GUIMARANIA                    ;330000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3129209;HELIODORA                     ;200000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3129306;IAPU                          ;425000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3129608;IBIAI                         ;195000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3129900;IBITIURA DE MINAS             ;250000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3130304;IGUATAMA                      ;1324400
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3130606;INCONFIDENTES                 ;530000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3130703;INDIANOPOLIS                  ;2984350
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3130908;INHAPIM                       ;2330000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3131408;IPIACU                        ;746000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3135004;JAGUARACU                     ;90000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3135403;JECEABA                       ;150000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3135705;JEQUITIBA                     ;600000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3137309;LAGOA DOS PATOS               ;205000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3137708;LAJINHA                       ;589500
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3138305;LEANDRO FERREIRA              ;105000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3138500;LIBERDADE                     ;661050
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3141705;MESQUITA                      ;965000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3142302;MOEDA                         ;240000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3142400;MOEMA                         ;985000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3142604;MONSENHOR PAULO               ;400000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3142809;MONTE ALEGRE DE MINAS         ;6354300
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3143406;MONTE SIAO                    ;1039100
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3143600;MORRO DA GARCA                ;173100
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3144402;NATERCIA                      ;145000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3144909;NOVA MODICA                   ;175000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3145905;OURO BRANCO                   ;3606400
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3146901;PAPAGAIOS                     ;2959600
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3148602;PECANHA                       ;480000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3149900;PERDOES                       ;3412250
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3150208;PIEDADE DE PONTE NOVA         ;2435000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3150500;PIMENTA                       ;1325700
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3150607;PIRACEMA                      ;310000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3150909;PIRANGUCU                     ;110000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3151107;PIRAPETINGA                   ;494000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3153908;RAPOSOS                       ;686150
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3154106;RECREIO                       ;87000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3154700;RIBEIRAO VERMELHO             ;1105050
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3154807;RIO ACIMA                     ;185050
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3155102;RIO DO PRADO                  ;190350
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3156001;RIO VERMELHO                  ;240000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3156605;RUBIM                         ;229900
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3158004;SANTA MARIA DE ITABIRA        ;930000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3158306;SANTANA DA VARGEM             ;325000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3159701;SANTA ROSA DA SERRA           ;160000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3160009;SANTO ANTONIO DO AVENTUREIRO  ;62250
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3160106;SANTO ANTONIO DO GRAMA        ;180000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3160408;SANTO ANTONIO DO MONTE        ;1755000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3160904;SAO BRAS DO SUACUI            ;530000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3161200;SAO FRANCISCO DE PAULA        ;415000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3161706;SAO GONCALO DO ABAETE         ;5353850
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3162303;SAO JOAO DA MATA              ;430000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3162800;SAO JOAO EVANGELISTA          ;275000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3163202;SAO JOSE DO ALEGRE            ;130000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3163407;SAO JOSE DO GOIABAL           ;230000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3163903;SAO PEDRO DA UNIAO            ;330000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3164209;SAO ROMAO                     ;1345000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3164306;SAO ROQUE DE MINAS            ;555000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3164608;SAO SEBASTIAO DO OESTE        ;270000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3165906;SENADOR MODESTINO GONCALVES   ;175000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3166503;SERRA AZUL DE MINAS           ;40000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3167003;SERRANOS                      ;60000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3167402;SILVIANOPOLIS                 ;420000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3167704;SOBRALIA                      ;60000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3167909;TABULEIRO                     ;107000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3168000;TAIOBEIRAS                    ;3331550
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3168204;TAPIRAI                       ;105000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3168301;TAQUARACU DE MINAS            ;130000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3168409;TARUMIRIM                     ;525000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3168905;TIROS                         ;533850
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3169103;TOLEDO                        ;345000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3169804;TURVOLANDIA                   ;305000
1992;REGIÃO SUDESTE;MG;ÓLEO DIESEL;3170608;VARGEM BONITA                 ;540000
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3200507;APIACA                        ;394750
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3202100;ECOPORANGA                    ;380350
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3202305;GUACUI                        ;1495850
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3203107;JERONIMO MONTEIRO             ;372000
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3203700;MUNIZ FREIRE                  ;401200
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3203956;JAGUARE                       ;82950
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3204200;PIUMA                         ;1223450
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3204308;PRESIDENTE KENNEDY            ;3196450
1992;REGIÃO SUDESTE;ES;ÓLEO DIESEL;3205070;VENDA NOVA DO IMIGRANTE       ;1324500
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3300609;BOM JESUS DO ITABAPOANA       ;1497700
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3301109;CANTAGALO                     ;3710550
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3301206;CARMO                         ;1935000
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3301605;DUAS BARRAS                   ;5533000
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3301800;ENGENHEIRO PAULO DE FRONTIN   ;337000
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3302091;ITALVA                        ;905250
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3302806;MENDES                        ;1692400
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3304108;PORCIUNCULA                   ;342300
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3304400;RIO CLARO                     ;682400
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3305503;SAQUAREMA                     ;2061100
1992;REGIÃO SUDESTE;RJ;ÓLEO DIESEL;3305902;TRAJANO DE MORAIS             ;325200
1992;REGIÃO SUDESTE;SP;ÓLEO DIESEL;3500705;AGUDOS                        ;4397700
